CLIENTNUM;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Months_Inactive_12_mon
778378983;Attrited Customer;54;F;1;Graduate;Single;Less than $40K;Blue;34;2
773275083;Existing Customer;49;F;3;College;Married;Unknown;Blue;37;3
719971458;Existing Customer;49;M;5;Graduate;Single;$80K - $120K;Blue;41;3
721001883;Existing Customer;41;M;3;Uneducated;Married;$60K - $80K;Blue;30;1
778245633;Existing Customer;43;F;3;Graduate;Single;Unknown;Blue;33;3
718535733;Existing Customer;40;F;1;Uneducated;Divorced;Less than $40K;Blue;25;3
711909933;Existing Customer;54;M;4;Unknown;Married;$80K - $120K;Blue;42;3
709253433;Existing Customer;50;F;2;Uneducated;Married;$40K - $60K;Blue;41;1
719797758;Existing Customer;56;F;1;High School;Single;Less than $40K;Blue;36;1
789420933;Existing Customer;39;F;2;Uneducated;Married;Less than $40K;Blue;30;1
709850508;Attrited Customer;33;F;2;Graduate;Married;Less than $40K;Blue;20;2
715335558;Existing Customer;43;F;5;Uneducated;Single;Less than $40K;Blue;36;1
711516783;Existing Customer;47;F;4;Uneducated;Married;$40K - $60K;Blue;36;1
798917883;Existing Customer;42;F;4;College;Single;Less than $40K;Blue;36;3
721525758;Existing Customer;45;M;5;Doctorate;Married;$80K - $120K;Blue;35;2
716249508;Existing Customer;48;F;5;High School;Married;$40K - $60K;Blue;36;2
716953083;Existing Customer;53;F;2;Graduate;Married;Unknown;Blue;41;2
712448658;Attrited Customer;52;F;1;High School;Single;Less than $40K;Blue;36;3
711766758;Existing Customer;42;F;4;Unknown;Married;Less than $40K;Blue;30;2
709432833;Existing Customer;53;F;1;Unknown;Married;Less than $40K;Blue;36;2
719964933;Existing Customer;50;F;5;Graduate;Single;Less than $40K;Blue;41;2
719857008;Existing Customer;37;F;1;Graduate;Single;$40K - $60K;Blue;36;3
758340108;Existing Customer;39;F;2;Graduate;Single;Less than $40K;Silver;29;3
708276183;Attrited Customer;52;F;3;Post-Graduate;Married;Less than $40K;Blue;45;4
716481408;Existing Customer;38;F;2;Graduate;Single;Less than $40K;Blue;36;1
720590058;Attrited Customer;51;F;1;Graduate;Single;$40K - $60K;Blue;36;3
789347133;Existing Customer;38;F;2;Post-Graduate;Married;$40K - $60K;Blue;28;1
719112258;Existing Customer;42;M;4;College;Unknown;$60K - $80K;Blue;35;3
717748608;Attrited Customer;35;F;4;High School;Married;Less than $40K;Blue;24;2
710740008;Existing Customer;57;M;1;Graduate;Unknown;$80K - $120K;Blue;39;1
716694108;Attrited Customer;42;M;4;Uneducated;Married;$120K +;Blue;34;3
719372583;Existing Customer;57;M;3;Graduate;Single;$120K +;Blue;36;2
719981508;Attrited Customer;37;M;2;Uneducated;Single;Unknown;Blue;24;2
751350558;Existing Customer;57;F;1;High School;Married;Less than $40K;Blue;50;2
715123983;Existing Customer;43;F;1;College;Single;Less than $40K;Blue;36;2
709250508;Existing Customer;63;M;1;Uneducated;Single;Less than $40K;Blue;56;1
716754783;Attrited Customer;43;M;4;High School;Married;$120K +;Blue;30;2
719025333;Existing Customer;48;M;2;Post-Graduate;Married;$40K - $60K;Blue;42;2
718566858;Existing Customer;46;F;2;College;Single;Less than $40K;Blue;36;2
710675508;Existing Customer;40;F;3;College;Unknown;Unknown;Blue;28;3
818729208;Existing Customer;52;M;3;Graduate;Married;$60K - $80K;Blue;47;3
709068183;Existing Customer;53;M;4;College;Single;$60K - $80K;Blue;42;3
715358283;Existing Customer;57;F;2;Uneducated;Married;Less than $40K;Blue;46;3
710966433;Existing Customer;50;F;3;Uneducated;Married;Less than $40K;Blue;36;2
708575058;Attrited Customer;46;F;3;Uneducated;Divorced;$40K - $60K;Blue;39;3
713929533;Attrited Customer;36;F;3;College;Married;Less than $40K;Blue;36;2
714087258;Existing Customer;49;F;1;Uneducated;Divorced;Less than $40K;Blue;36;3
756383283;Existing Customer;38;F;3;College;Married;Less than $40K;Blue;31;1
720766908;Attrited Customer;40;F;2;Uneducated;Single;Less than $40K;Blue;28;2
718133733;Existing Customer;44;F;4;Post-Graduate;Unknown;Less than $40K;Blue;36;1
720823458;Existing Customer;59;F;2;Unknown;Married;Less than $40K;Blue;46;6
720027258;Existing Customer;53;F;2;High School;Single;Less than $40K;Blue;40;1
807604233;Existing Customer;54;M;3;Graduate;Married;$80K - $120K;Blue;49;3
801786483;Existing Customer;51;M;0;High School;Single;$80K - $120K;Blue;45;2
789138258;Existing Customer;45;F;3;High School;Single;Less than $40K;Blue;34;3
805524708;Attrited Customer;52;F;3;High School;Divorced;Less than $40K;Blue;47;3
779642733;Existing Customer;42;F;5;Unknown;Married;Less than $40K;Blue;25;1
771735933;Existing Customer;48;M;2;High School;Married;$80K - $120K;Blue;36;1
789917208;Existing Customer;40;F;4;High School;Married;Less than $40K;Blue;31;3
779608083;Existing Customer;55;M;2;Doctorate;Single;Less than $40K;Blue;44;2
711287733;Existing Customer;45;M;4;Unknown;Married;$40K - $60K;Blue;36;2
774675933;Existing Customer;40;M;3;College;Divorced;$80K - $120K;Silver;34;1
716741508;Existing Customer;33;F;3;High School;Married;Less than $40K;Blue;21;1
721106133;Existing Customer;57;F;3;Uneducated;Divorced;Unknown;Blue;36;4
716698608;Existing Customer;51;M;2;Unknown;Single;$80K - $120K;Blue;39;1
716299608;Attrited Customer;58;F;3;Unknown;Divorced;Less than $40K;Blue;36;2
718116933;Existing Customer;53;F;3;Graduate;Single;Less than $40K;Blue;36;3
720513333;Existing Customer;46;M;3;High School;Single;$80K - $120K;Blue;39;1
802460433;Attrited Customer;57;F;3;High School;Married;Unknown;Blue;51;5
720482583;Existing Customer;52;F;1;College;Married;Unknown;Blue;43;3
719584608;Existing Customer;40;M;4;High School;Unknown;$40K - $60K;Blue;32;1
709477233;Existing Customer;37;F;2;High School;Single;Unknown;Blue;36;2
719512983;Attrited Customer;47;F;4;Graduate;Single;Less than $40K;Blue;39;3
714923583;Attrited Customer;38;F;2;Graduate;Unknown;Less than $40K;Blue;36;3
779397183;Existing Customer;42;F;2;Graduate;Single;Less than $40K;Blue;31;1
714671658;Existing Customer;38;F;5;Graduate;Married;Less than $40K;Blue;31;5
779218233;Existing Customer;47;F;5;Post-Graduate;Single;Less than $40K;Blue;37;3
713456583;Existing Customer;45;M;2;High School;Married;$80K - $120K;Silver;37;2
790221633;Existing Customer;44;F;4;Graduate;Single;$40K - $60K;Blue;38;3
721299483;Existing Customer;47;M;3;Graduate;Single;$80K - $120K;Blue;32;1
711701958;Existing Customer;48;M;1;Unknown;Single;$60K - $80K;Blue;38;3
783573408;Existing Customer;42;F;4;College;Single;$40K - $60K;Blue;36;1
709641933;Existing Customer;42;F;3;Graduate;Married;$40K - $60K;Blue;36;1
718755483;Existing Customer;44;M;2;High School;Married;$60K - $80K;Blue;36;2
720914358;Existing Customer;46;F;3;Graduate;Married;Less than $40K;Blue;36;2
714811533;Existing Customer;39;M;2;High School;Unknown;$60K - $80K;Blue;32;2
719898108;Existing Customer;57;F;2;Doctorate;Married;$40K - $60K;Blue;41;3
720719883;Attrited Customer;54;F;1;Graduate;Single;Unknown;Blue;41;3
780338733;Existing Customer;50;F;2;Graduate;Married;Less than $40K;Blue;37;1
709810458;Existing Customer;56;F;0;Unknown;Single;Less than $40K;Blue;44;2
821356083;Existing Customer;54;F;3;Uneducated;Married;$40K - $60K;Blue;49;1
793428408;Existing Customer;50;F;3;Uneducated;Married;Less than $40K;Blue;44;2
746453583;Existing Customer;56;F;1;Unknown;Married;$40K - $60K;Blue;49;2
771799008;Existing Customer;61;F;1;Graduate;Married;Unknown;Blue;50;3
719075883;Existing Customer;38;F;3;High School;Married;$40K - $60K;Blue;27;3
714986583;Existing Customer;55;F;4;Uneducated;Single;Less than $40K;Blue;46;2
753233733;Existing Customer;38;M;1;Graduate;Single;$80K - $120K;Blue;29;3
806914158;Attrited Customer;38;F;4;Graduate;Married;$40K - $60K;Blue;33;3
812671758;Attrited Customer;47;F;5;Doctorate;Married;Unknown;Blue;42;5
789191358;Existing Customer;55;M;4;Graduate;Single;$80K - $120K;Blue;44;3
772111083;Existing Customer;50;M;1;High School;Married;$80K - $120K;Blue;39;3
714961383;Existing Customer;48;F;3;Uneducated;Single;Less than $40K;Blue;36;3
817288458;Existing Customer;33;F;2;Graduate;Single;Less than $40K;Blue;19;2
719163108;Existing Customer;44;M;3;Graduate;Married;$120K +;Blue;31;2
713922183;Existing Customer;52;M;2;Uneducated;Single;$120K +;Blue;36;2
716443608;Existing Customer;46;F;3;Unknown;Unknown;Less than $40K;Blue;36;3
827953683;Existing Customer;41;M;2;Graduate;Married;$60K - $80K;Blue;37;2
789678483;Existing Customer;50;F;2;High School;Married;Less than $40K;Silver;37;3
793630083;Attrited Customer;39;M;2;High School;Single;$120K +;Blue;33;3
756306183;Existing Customer;42;F;1;College;Married;Less than $40K;Blue;35;1
736893108;Existing Customer;33;F;2;Doctorate;Single;Less than $40K;Blue;26;3
712900308;Attrited Customer;44;F;2;College;Single;Less than $40K;Blue;34;3
798045708;Existing Customer;42;F;5;Graduate;Married;$40K - $60K;Blue;36;1
715657833;Existing Customer;52;F;3;Unknown;Single;Less than $40K;Blue;41;3
712111608;Existing Customer;59;F;2;Post-Graduate;Single;Less than $40K;Blue;54;1
711792783;Existing Customer;45;F;3;Unknown;Divorced;$40K - $60K;Blue;26;1
716067333;Existing Customer;61;M;0;Graduate;Married;Unknown;Blue;36;3
780660183;Attrited Customer;43;F;4;High School;Divorced;Less than $40K;Blue;32;3
720761208;Attrited Customer;59;M;1;College;Single;$120K +;Blue;47;4
788794758;Attrited Customer;46;M;4;Graduate;Single;$40K - $60K;Blue;28;2
711150333;Attrited Customer;40;F;3;Graduate;Single;Less than $40K;Blue;31;3
714418158;Existing Customer;63;F;0;Uneducated;Single;Less than $40K;Blue;56;2
713634108;Existing Customer;45;F;3;Graduate;Single;Unknown;Blue;36;2
717231558;Existing Customer;49;F;4;Graduate;Married;Less than $40K;Blue;43;2
711589758;Existing Customer;42;M;5;High School;Married;$60K - $80K;Blue;32;2
787481208;Existing Customer;46;F;1;Unknown;Unknown;Less than $40K;Blue;34;3
715516458;Attrited Customer;42;F;1;High School;Married;$40K - $60K;Blue;36;3
714998508;Existing Customer;53;M;3;Uneducated;Married;$120K +;Blue;36;2
713328108;Existing Customer;60;F;1;College;Married;Less than $40K;Blue;36;2
716229108;Existing Customer;55;F;3;College;Divorced;Less than $40K;Blue;46;3
820925433;Existing Customer;50;F;2;Post-Graduate;Single;Less than $40K;Blue;45;3
816129258;Existing Customer;34;F;2;Post-Graduate;Single;Less than $40K;Blue;29;3
808903308;Attrited Customer;54;F;1;Unknown;Married;$40K - $60K;Blue;49;3
713809833;Existing Customer;42;F;3;Graduate;Unknown;Unknown;Blue;32;3
713542008;Existing Customer;48;F;3;High School;Unknown;Less than $40K;Blue;37;2
717385083;Existing Customer;46;M;3;High School;Married;$120K +;Blue;35;2
708652908;Existing Customer;47;F;5;Uneducated;Married;Less than $40K;Blue;36;6
715644633;Existing Customer;42;F;3;Graduate;Single;$40K - $60K;Blue;34;2
708761733;Existing Customer;52;F;3;High School;Married;Unknown;Blue;36;2
714600258;Existing Customer;45;M;2;Post-Graduate;Married;$60K - $80K;Blue;36;2
823566408;Existing Customer;44;F;3;Graduate;Married;Less than $40K;Blue;40;2
713373708;Attrited Customer;54;F;3;Unknown;Single;Less than $40K;Blue;36;3
708307533;Existing Customer;42;M;2;Uneducated;Married;$60K - $80K;Blue;30;2
820085808;Existing Customer;54;F;3;Graduate;Married;Less than $40K;Blue;49;1
716685033;Existing Customer;38;F;1;High School;Married;$40K - $60K;Blue;19;1
713063958;Existing Customer;51;M;1;Graduate;Single;$80K - $120K;Blue;39;1
708371733;Existing Customer;41;F;3;High School;Married;Less than $40K;Blue;15;1
780277458;Existing Customer;52;F;2;Graduate;Single;Less than $40K;Blue;38;2
797232183;Existing Customer;42;F;4;Unknown;Married;Less than $40K;Blue;36;1
720789933;Existing Customer;46;F;4;Graduate;Married;Unknown;Blue;32;1
808281483;Existing Customer;46;F;2;Unknown;Single;Less than $40K;Blue;41;3
712968708;Existing Customer;55;F;1;High School;Single;$40K - $60K;Blue;47;3
711263058;Existing Customer;29;F;1;Unknown;Single;Less than $40K;Blue;36;1
788813658;Existing Customer;62;F;0;Graduate;Single;Unknown;Blue;45;2
721444758;Existing Customer;47;F;2;College;Married;Less than $40K;Blue;36;3
711448983;Attrited Customer;47;F;2;Graduate;Married;Less than $40K;Blue;34;2
712664658;Attrited Customer;35;F;1;Graduate;Single;Less than $40K;Blue;30;2
714237033;Attrited Customer;42;F;4;Uneducated;Married;Unknown;Blue;36;2
718370733;Existing Customer;48;F;2;Uneducated;Married;Unknown;Blue;35;3
713726958;Attrited Customer;40;F;3;Doctorate;Married;Less than $40K;Blue;21;2
794160408;Existing Customer;46;F;3;Graduate;Married;Unknown;Blue;40;1
716009883;Existing Customer;41;F;1;Graduate;Single;$40K - $60K;Blue;28;3
711873033;Attrited Customer;35;F;3;Unknown;Single;Unknown;Blue;29;2
712715208;Attrited Customer;52;M;1;High School;Single;$80K - $120K;Blue;44;3
778899708;Attrited Customer;56;F;2;Unknown;Single;$40K - $60K;Blue;37;2
771865908;Attrited Customer;48;F;2;Graduate;Single;Unknown;Blue;37;2
716273133;Existing Customer;41;F;3;Graduate;Married;Less than $40K;Blue;36;2
709927458;Existing Customer;38;M;3;Graduate;Single;$40K - $60K;Blue;20;3
715162608;Attrited Customer;48;F;2;Graduate;Single;Less than $40K;Blue;41;2
719862258;Existing Customer;38;F;2;Uneducated;Single;Unknown;Blue;28;3
788719533;Existing Customer;53;M;4;Post-Graduate;Married;$80K - $120K;Blue;34;2
715566408;Existing Customer;45;F;3;Doctorate;Married;Less than $40K;Blue;36;2
717359208;Existing Customer;57;F;0;College;Married;Less than $40K;Blue;47;3
721410858;Existing Customer;54;F;4;High School;Single;Less than $40K;Blue;36;3
779420583;Existing Customer;45;F;4;Graduate;Single;Less than $40K;Blue;33;1
714222183;Existing Customer;38;F;3;Graduate;Single;$40K - $60K;Blue;36;1
709079883;Attrited Customer;45;F;4;Doctorate;Married;Less than $40K;Blue;36;3
721406658;Attrited Customer;32;F;0;Unknown;Divorced;Less than $40K;Blue;36;3
713782608;Existing Customer;46;F;4;Graduate;Single;$40K - $60K;Blue;36;3
720236433;Existing Customer;41;M;4;College;Married;$80K - $120K;Blue;22;2
785106933;Existing Customer;51;F;1;Unknown;Single;Unknown;Blue;45;2
716673258;Existing Customer;60;F;1;Unknown;Single;Less than $40K;Blue;36;1
708341958;Existing Customer;31;F;1;College;Divorced;Less than $40K;Blue;21;2
797150733;Attrited Customer;44;M;3;Unknown;Single;$40K - $60K;Blue;38;2
718279983;Existing Customer;49;F;1;College;Married;Unknown;Blue;36;3
718548558;Existing Customer;53;F;3;Unknown;Single;Less than $40K;Blue;42;1
780360558;Existing Customer;33;F;1;Graduate;Married;Less than $40K;Blue;20;2
715012833;Existing Customer;46;F;1;High School;Married;Less than $40K;Blue;36;3
772388508;Existing Customer;43;F;3;Graduate;Married;Unknown;Blue;32;3
788199858;Existing Customer;42;F;3;High School;Unknown;Unknown;Blue;34;3
769578108;Existing Customer;40;M;4;Unknown;Single;$60K - $80K;Blue;26;2
719843958;Existing Customer;46;M;2;Graduate;Married;$120K +;Blue;34;3
767197983;Existing Customer;52;F;2;High School;Single;Less than $40K;Blue;45;1
711874833;Existing Customer;45;M;3;College;Divorced;$40K - $60K;Blue;37;3
714930333;Attrited Customer;39;M;3;College;Married;$80K - $120K;Blue;30;3
720989133;Existing Customer;41;F;2;College;Married;Less than $40K;Blue;36;1
720893958;Existing Customer;49;F;4;Uneducated;Single;Less than $40K;Blue;36;3
769709058;Existing Customer;60;M;1;Uneducated;Single;$60K - $80K;Blue;54;2
711005583;Existing Customer;37;M;3;High School;Single;$80K - $120K;Blue;24;2
826548708;Existing Customer;50;M;2;Graduate;Single;$80K - $120K;Blue;46;3
711093408;Existing Customer;46;F;2;Doctorate;Married;Less than $40K;Blue;33;3
712831908;Existing Customer;59;F;1;College;Married;$40K - $60K;Blue;49;2
780222408;Existing Customer;49;F;5;Graduate;Unknown;Less than $40K;Blue;36;3
714181008;Existing Customer;35;F;0;Graduate;Married;Less than $40K;Blue;36;2
772346358;Existing Customer;52;F;3;Uneducated;Single;Less than $40K;Blue;41;1
717489033;Attrited Customer;27;F;0;High School;Single;Less than $40K;Blue;18;1
710969433;Existing Customer;41;F;1;Uneducated;Married;Less than $40K;Blue;31;2
715807383;Existing Customer;45;F;4;Post-Graduate;Single;$40K - $60K;Blue;36;3
711807333;Existing Customer;37;F;2;College;Single;Less than $40K;Blue;26;1
816086508;Existing Customer;47;F;2;Unknown;Married;Less than $40K;Blue;42;3
714424533;Attrited Customer;41;F;4;Graduate;Married;Less than $40K;Blue;36;2
779536233;Existing Customer;47;F;4;Graduate;Divorced;$40K - $60K;Blue;30;1
710794983;Existing Customer;41;F;3;High School;Single;Unknown;Blue;32;1
779890833;Existing Customer;51;F;2;High School;Divorced;Less than $40K;Blue;36;1
779837808;Existing Customer;53;F;2;High School;Married;$40K - $60K;Blue;37;4
713748708;Attrited Customer;46;F;3;Graduate;Single;Less than $40K;Blue;37;2
709123908;Existing Customer;43;F;2;Graduate;Married;$40K - $60K;Blue;36;3
816476658;Attrited Customer;54;F;2;Unknown;Married;Unknown;Blue;49;4
743800833;Existing Customer;53;F;3;College;Married;$40K - $60K;Blue;46;1
806415183;Existing Customer;51;F;0;Doctorate;Married;Unknown;Blue;46;3
794054058;Existing Customer;50;F;2;Graduate;Single;Less than $40K;Blue;44;1
771907158;Existing Customer;54;M;5;Unknown;Married;$120K +;Blue;42;1
815789883;Existing Customer;46;F;3;College;Single;Less than $40K;Blue;41;3
712177908;Existing Customer;50;F;4;College;Single;Less than $40K;Blue;36;3
711234783;Attrited Customer;44;F;4;Unknown;Married;Less than $40K;Blue;28;2
793379058;Existing Customer;48;F;3;Graduate;Single;Less than $40K;Blue;42;2
720480183;Existing Customer;45;F;3;Unknown;Divorced;Less than $40K;Blue;34;2
712974558;Existing Customer;56;F;2;College;Single;Less than $40K;Blue;43;3
717409533;Attrited Customer;36;F;2;Post-Graduate;Single;Less than $40K;Blue;26;2
712200033;Existing Customer;44;F;4;High School;Single;Less than $40K;Blue;36;3
713563383;Existing Customer;50;F;3;Unknown;Single;Less than $40K;Blue;36;3
802795608;Existing Customer;54;F;2;High School;Single;Less than $40K;Blue;48;3
787452333;Attrited Customer;39;F;1;High School;Married;Less than $40K;Blue;25;2
709520058;Attrited Customer;53;M;5;Uneducated;Married;$120K +;Blue;38;2
819690933;Existing Customer;56;M;1;Graduate;Single;$80K - $120K;Blue;51;3
820694133;Attrited Customer;60;F;0;High School;Married;Unknown;Blue;55;1
711800658;Attrited Customer;42;F;3;High School;Single;Less than $40K;Blue;36;3
717722958;Existing Customer;43;M;3;Uneducated;Married;$80K - $120K;Blue;36;3
712279683;Attrited Customer;44;M;3;Graduate;Married;$60K - $80K;Blue;36;3
716606733;Existing Customer;33;F;1;Graduate;Single;$40K - $60K;Blue;18;2
716060358;Existing Customer;53;F;2;Graduate;Married;$40K - $60K;Blue;45;2
709158333;Existing Customer;44;M;4;Graduate;Single;$60K - $80K;Blue;28;2
721113333;Existing Customer;54;F;0;Graduate;Married;Less than $40K;Blue;36;2
